file_label,train_rmse,train_mae,train_r2,train_pcc,test_rmse,test_mae,test_r2,test_pcc
fold4_khopgnn_graphsage_2,0.7044735218462929,0.2842776095809954,0.9864950641512494,0.9932619047154799,1.9360843614162155,0.7951151546631151,0.9097785052572066,0.9542569978867039
fold4_khopgnn_gin_2,0.7242446726045354,0.3180994479688267,0.9857263910217682,0.9928671014089748,2.113200179182654,0.8065766742211262,0.8925162669380009,0.9451278201221178
fold4_khopgnn_gcn_3,0.808664667441905,0.3392089197228267,0.9822049131133673,0.9910813421601153,1.7819948924174858,0.7900622004771051,0.9235681496086541,0.9616621435038983
fold4_khopgnn_mpnn_3,0.7102229919633171,0.2632679005895604,0.9862737270178557,0.9931303050755871,1.977364582473994,0.7763886856668778,0.9058901749488224,0.9519789578338994
fold4_khopgnn_gin_3,0.683825267763576,0.31851234044977383,0.9872751267532017,0.9936271953802954,1.9763860683429544,0.8135315675771874,0.9059832938499299,0.9519599976585141
fold4_khopgnn_mpnn_1,0.8300677234844378,0.3367776274174793,0.9812504766929876,0.9905890021482872,1.8711551659629222,0.8459991148409952,0.9157284329266091,0.9575500988395825
fold4_khopgnn_gcn_2,0.8526149687854351,0.3558571267585258,0.9802180507857334,0.9900610132797696,1.7140215242888963,0.7984564618299935,0.9292878557576193,0.9641781817471448
fold4_khopgnn_mpnn_2,0.6855992861606143,0.28390996909842897,0.987209017933042,0.9935857194409345,1.8604976284051595,0.7552883047183961,0.9166856701195016,0.9578131798847974
fold4_khopgnn_gcn_1,0.8160718907199895,0.3421492162598035,0.9818774204575792,0.9909911191165176,1.9074969584132928,0.8170916187854214,0.9124231798442638,0.9553690278783549
fold4_khopgnn_gin_1,0.8842299527958668,0.37475006552266543,0.9787238216987353,0.9893891651948922,2.0683757461879533,0.8891649601113705,0.8970277180487376,0.9472758587657508
fold4_khopgnn_graphsage_1,0.9169085192635158,0.3946001904665301,0.9771221508318712,0.9885973492250847,2.003674625243612,0.8798276782035828,0.9033691364787988,0.9507080344296822
fold4_khopgnn_graphsage_3,0.7748216040837667,0.33648455247343384,0.9836632140209168,0.9918375898523502,2.0697895378409323,0.8875978175010389,0.8968869011711402,0.9471459299083752
fold3_khopgnn_graphsage_1,0.7589577769151262,0.3477391130826092,0.9846882092014534,0.9924649212545302,1.751240306689626,0.7150675921722223,0.9153572935900731,0.9567703916295497
fold3_khopgnn_mpnn_3,0.7338939288261115,0.3032739067927152,0.9856828245897928,0.9928883380911622,1.5732941658906494,0.6161213201534657,0.9316847099118921,0.965595741380318
fold3_khopgnn_gcn_3,0.6794673403872923,0.27635989511811027,0.9877276444505289,0.9938607873367635,1.520219022306995,0.5725020649096438,0.9362162017486733,0.9675888815567237
