file_label,train_rmse,train_mae,train_r2,train_pcc,test_rmse,test_mae,test_r2,test_pcc
fold1_khopgnn_gcn_1_noedge,1.1149125417346017,0.5369849113217833,0.9662477343463363,0.9830919949764961,1.5184571953486914,0.7711791189975271,0.9412073309288427,0.9702088548412965
fold1_khopgnn_gin_2_noedge,0.9888175610633995,0.43795660262365776,0.9734506636069703,0.9868560102166133,1.6337741135579347,0.8057515770834321,0.9319384100521074,0.9656032925923594
fold1_khopgnn_mpnn_2_noedge,0.9855496551021456,0.4469796036430528,0.9736258574383355,0.9867621727932223,1.6459441055016675,0.8086868727459314,0.9309206511912067,0.9649809462064581
fold1_khopgnn_gcn_2_noedge,1.1741148851155614,0.5525237520612805,0.962568044429619,0.9813057242006507,1.5806350693376954,0.8458836939922417,0.9362938594045515,0.9679666311479496
fold1_khopgnn_gcn_3_noedge,0.8891680960718532,0.38897042718488467,0.978532124308453,0.9893685874189877,1.5622895253789926,0.7275485232146633,0.9377640804121911,0.9686410960554377
fold8_khopgnn_mpnn_2_noedge,0.9320699985147903,0.46019918790187475,0.9768647991327106,0.9884140498868287,1.4604595111970664,0.7035696401850868,0.9408752429108833,0.970265917326394
fold8_khopgnn_mpnn_3_noedge,0.6459359255507032,0.310371166539259,0.9888889501581563,0.9944439558797005,1.5036724719393102,0.6893625582447489,0.937324641778576,0.9681591295003232
fold8_khopgnn_graphsage_1_noedge,0.8783048455501277,0.46065440012828673,0.9794568624637673,0.9898147495450463,1.3542691437557426,0.7183501574829334,0.94916061438332,0.974573931473043
fold8_khopgnn_gcn_1_noedge,1.1344080619993675,0.5958135218755242,0.9657299431500367,0.9829025869774546,1.3549062964039666,0.7321396151571783,0.9491127655944994,0.9746742109321618
fold8_khopgnn_gin_2_noedge,0.769174038961448,0.3508303919154218,0.9842447444634134,0.9921069778776291,1.3781856492696214,0.6360340100208312,0.9473491031287146,0.97337766010898
fold8_khopgnn_gcn_2_noedge,0.7005762098387011,0.31716635623484013,0.9869296569257217,0.9934764068236325,1.5317772857394598,0.6668767965476932,0.9349598435687849,0.967150895033311
fold8_khopgnn_gcn_3_noedge,0.7480702594958772,0.3623425291649532,0.9850974360351519,0.9925339215138861,1.2890007099753698,0.6336347592695979,0.9539428946101102,0.9768666938578451
fold8_khopgnn_graphsage_2_noedge,0.6313433479653804,0.30855285795116827,0.989385307090988,0.9947300771734505,1.445952681831639,0.7231802717419981,0.9420439886383956,0.9706324866783604
fold8_khopgnn_gin_3_noedge,0.8343414935623816,0.3981815889987581,0.9814619563125839,0.9907830471181012,1.4950981881646364,0.6607091003701887,0.9380373822707316,0.9687558615190122
fold8_khopgnn_graphsage_3_noedge,0.7247350125080172,0.3550597835371238,0.9860126738348051,0.9929978149672922,1.4305185747230689,0.7044883547848417,0.9432746310416975,0.9712360417317377
fold8_khopgnn_mpnn_1_noedge,0.7788758603414547,0.3762525798522849,0.9838447864096949,0.992193453092024,1.340700461338423,0.6374861711764154,0.9501742500317337,0.9748121093456389
fold8_khopgnn_gin_1_noedge,0.8998001438691307,0.44900979383674955,0.9784390281365694,0.9891791125093647,1.4575855042674724,0.7314750661376779,0.9411077146287784,0.9701502230463147
fold10_khopgnn_gin_2_noedge,0.8224056314012398,0.3795767738592656,0.9820993359422269,0.991854097033967,1.3031337143882886,0.6712220970910924,0.9420169681055519,0.971766744250397
fold10_khopgnn_gin_3_noedge,1.001173528113561,0.4388958767640929,0.9734713159638327,0.986844795043397,1.2134535072457813,0.6993822482706026,0.9497230132438667,0.9748469454350901
fold10_khopgnn_gcn_2_noedge,0.8255292394871122,0.3426621243132045,0.9819630994122662,0.9912385451815294,1.0329314465643207,0.5413073419614602,0.963569430754935,0.9825713682135051
fold10_khopgnn_graphsage_2_noedge,0.9354664998315398,0.45882147323992145,0.9768392045888552,0.9884342242608393,1.0951334867853708,0.6675528260587736,0.9590497010437453,0.9795084413290863
fold10_khopgnn_mpnn_3_noedge,0.7910547708197179,0.3576325546953655,0.9834381022353127,0.9917182192622135,1.109419782284782,0.6412291026297416,0.9579743179987613,0.9787797388824105
fold10_khopgnn_graphsage_1_noedge,1.2392176634125505,0.6498754641239238,0.95935639879262,0.9794892703793768,1.2536466698547355,0.8095222306615524,0.9463372083892723,0.9729977766177745
fold10_khopgnn_gcn_3_noedge,0.8179761931643718,0.3452605107647283,0.9822916409484588,0.9913294329498885,1.0170919490174803,0.5451326242840017,0.9646781540620224,0.9821983947920693
fold10_khopgnn_mpnn_2_noedge,1.0598773398221295,0.49512705446430116,0.9702690897880182,0.9857968392258749,1.1879209187075133,0.6757251097045782,0.9518165360029015,0.9767301839605806
fold10_khopgnn_mpnn_1_noedge,0.739702930853187,0.3105658974558911,0.9855185626349855,0.9928087341445595,1.1000251090065258,0.5783162526501954,0.9586830594174739,0.9791661863867821
fold10_khopgnn_graphsage_3_noedge,0.8246762780355275,0.38463635290992876,0.9820003526848687,0.9909993686773911,1.1482974149772864,0.664154254753171,0.9549772795661546,0.9772951630754064
fold10_khopgnn_gin_1_noedge,0.9078735539861023,0.4334508814690408,0.9781853764855896,0.9890532901499661,1.2136971759911226,0.7044116263171188,0.9497028193753099,0.9749817982992434
fold10_khopgnn_gcn_1_noedge,1.3744212388391959,0.7118840992217994,0.9500038333981522,0.9749072965857223,1.2832753521312974,0.7954777424572078,0.9437707016202305,0.9721950071451104
