label,train_rmse,train_mae,train_r2,train_pcc,test_rmse,test_mae,test_r2,test_pcc
GraphSAGE,1.421 ± 0.128,0.998 ± 0.111,0.945 ± 0.010,0.972 ± 0.005,1.832 ± 0.266,1.113 ± 0.128,0.907 ± 0.026,0.954 ± 0.013
