file_label,train_rmse,train_mae,train_r2,train_pcc,test_rmse,test_mae,test_r2,test_pcc
fold4_khopgnn_gin_2_nof,0.7402217838417068,0.3774579907867402,0.9850896822044941,0.9926802957506317,1.9702019841452767,0.843151728615506,0.906570727275618,0.952187158079188
fold4_khopgnn_gin_1_nof,0.8307488601093719,0.40181241014196895,0.9812196931160129,0.9909920084716944,1.9192653844806513,0.8796281728125711,0.9113392246296603,0.9547933566938945
fold4_khopgnn_graphsage_1_nof,1.1617713379872416,0.5237682800896334,0.9632713900425639,0.9817421331044461,1.8912988773031523,0.9844839832254948,0.9139042341619763,0.9561895942069637
fold4_khopgnn_graphsage_2_nof,0.6841894537652965,0.3492217609702361,0.9872615693286486,0.9936217811940911,2.159383526417349,0.8030399843936659,0.8877668811316658,0.9422940370701529
fold4_khopgnn_mpnn_3_nof,0.6844123964294603,0.34472596641002834,0.9872532663583187,0.9938334310274382,2.2741401092031888,0.9246066485652487,0.8755210547038564,0.9359507207313319
fold4_khopgnn_gcn_2_nof,0.8008387179695063,0.38619093596135856,0.9825476746733149,0.9912487981561648,2.439332441280852,0.9361047594601871,0.856780073263828,0.9257246363659115
fold4_khopgnn_graphsage_3_nof,0.6476764715238896,0.31929935942971116,0.988584907959209,0.9943003799244184,2.134628395662998,0.8049620963234938,0.8903254077196308,0.9445703429330803
fold4_khopgnn_gin_3_nof,1.1249204779206603,0.6520997234884406,0.9655644660081059,0.9831892875751009,2.3424395070048973,1.1889178402551257,0.867931808043449,0.9331224349233546
fold4_khopgnn_mpnn_2_nof,0.6546531309070703,0.32731203034139983,0.9883376606299112,0.9942604139732221,2.0945115961477367,0.850676128427491,0.8944089758274094,0.9457624827040336
fold4_khopgnn_mpnn_1_nof,0.7661694019974001,0.4318857703617302,0.9840260329483436,0.9921111603043257,1.8276566527848093,0.8713667820428164,0.9196009925518677,0.9596274507256972
fold4_khopgnn_gcn_3_nof,0.9638837676209501,0.49868821838322597,0.9747179369714352,0.9875579015099353,2.219035535735406,1.0177295112427864,0.8814804542736852,0.9391498014944644
fold4_khopgnn_gcn_1_nof,1.1060679456564901,0.6094587444042202,0.9667090039283445,0.9847721020632295,1.933762011277668,0.9968448799985056,0.9099948183899533,0.9544244646969037
fold3_khopgnn_gin_2_nof,0.5745741628809873,0.29107719483489103,0.9912242762868647,0.995688748221812,1.6556191245631429,0.704266511131334,0.9243482600079317,0.9615396352515461
fold3_khopgnn_mpnn_2_nof,0.6743277785082256,0.3519718696043059,0.9879126010359205,0.994110666578371,1.6926841122739442,0.729725519024575,0.9209230540122785,0.9599041526257188
fold3_khopgnn_gcn_3_nof,0.8331376620242948,0.4417416582822899,0.9815488138534301,0.9909718351056314,1.4614945136388156,0.6805165939544904,0.9410488296960796,0.9704178857542711
fold3_khopgnn_graphsage_2_nof,0.854507459505885,0.3749435224095568,0.980590136892123,0.9902875809149573,2.1802751184879505,0.8091466673116647,0.8688039832443809,0.9324163553603539
fold3_khopgnn_gin_1_nof,0.7044067014667946,0.39586087765636674,0.9868102150745726,0.9934046689975021,1.868712049974554,0.8055889729893845,0.9036209093147093,0.9513255216476756
fold3_khopgnn_mpnn_3_nof,0.6029512393017027,0.3350183796492868,0.9903360396338051,0.9954773073960302,1.5559417164557912,0.6929511177062079,0.933183349295614,0.9664072101966952
fold3_khopgnn_graphsage_1_nof,0.8763798931876953,0.4866654324946187,0.9795837692395795,0.989923534721543,2.5571361909383037,0.9889661856280029,0.8195296876409663,0.9079149231521546
fold3_khopgnn_graphsage_3_nof,0.7078653045112867,0.3702789623997342,0.9866803746802008,0.9934359166129045,2.0019806135371723,0.7222427213351235,0.889384041314421,0.9433337536487957
fold3_khopgnn_gin_3_nof,0.8109676179434739,0.4208115643244743,0.9825177316582135,0.9918434974450376,1.61930465823798,0.7323225850651738,0.927630564867284,0.9636251448476297
fold3_khopgnn_gcn_1_nof,1.0340089301570279,0.5938085423499119,0.9715790012883385,0.9858273972535889,2.1911139049881805,0.9872455081070652,0.8674963132108987,0.9318842087322771
fold3_khopgnn_gcn_2_nof,0.6348579690273897,0.33758895287381707,0.9892861908279351,0.9946858257228509,1.5801143662482342,0.6781245427959748,0.9310911351541812,0.9651797113624427
fold3_khopgnn_mpnn_1_nof,0.8598154087295609,0.4865399326624604,0.9803482512255982,0.9902617107343011,1.7161529056185716,0.8015553727177264,0.9187150744425372,0.9586509470380863
fold6_khopgnn_gcn_2_nof,0.7640588581167146,0.40627289892156093,0.9843406333821795,0.9922912238163758,1.067439995209778,0.5415781108477643,0.9676085032666181,0.9838914361084145
fold6_khopgnn_gcn_3_nof,0.8153489274834389,0.4326250216744673,0.9821676914402004,0.9910732494941805,1.3425646055485667,0.6515612179086409,0.948759369948653,0.974087374097731
fold6_khopgnn_mpnn_2_nof,0.5695597223081843,0.3153233120105112,0.9912984002909468,0.9960345389249025,1.4658601667969942,0.6175994768397499,0.9389157619362745,0.9692643512008993
fold6_khopgnn_gin_1_nof,0.7486024760921619,0.438174969507368,0.9849677814823529,0.992727001781264,1.4664472218224596,0.7293259014610116,0.9388668254955381,0.9694082292924026
fold6_khopgnn_mpnn_1_nof,1.1269818166969714,0.6065560762784241,0.9659313927433664,0.9834704157588655,1.2142669061881126,0.729656039758493,0.9580847180606212,0.978819498165175
fold6_khopgnn_gcn_1_nof,1.1267190881070752,0.5607044494030913,0.965947275437622,0.9833709818436958,1.2239115643289924,0.7034283385021995,0.9574162257677346,0.9787363667949672
fold6_khopgnn_mpnn_3_nof,0.6895562703922681,0.377820722908883,0.9872456013876255,0.9937782705361112,1.1784040206593962,0.5698860642564205,0.9605240577192143,0.9808706630863175
fold6_khopgnn_graphsage_3_nof,0.8670095338613066,0.4357025325662489,0.9798363891085045,0.9900435540374841,1.4168706519081646,0.6469362414520206,0.9429304453528535,0.9717919489168665
fold6_khopgnn_gin_3_nof,0.6765439770031645,0.3957256556532542,0.9877224241490764,0.9942790702063735,1.521938336311745,0.6665682915512842,0.9341526673215113,0.9676891134680209
fold6_khopgnn_gin_2_nof,0.6303427046494566,0.3317291368630439,0.9893420415340538,0.9947369845827615,1.299822569641645,0.5834400763038461,0.9519700404042568,0.9763444188403834
fold6_khopgnn_graphsage_2_nof,0.6715047136460105,0.34842709089954893,0.9879046429549796,0.9940642258898882,1.6867442228641425,0.6736207690857748,0.9191197403561578,0.9594529607139195
fold6_khopgnn_graphsage_1_nof,0.8356389272622308,0.4944309928082729,0.9812691326800349,0.9911629484735054,1.3762627843958957,0.693296866107533,0.9461548232932676,0.9728185845601832
fold2_khopgnn_mpnn_1_nof,0.9406911946636864,0.5306776235056045,0.9762654698630051,0.9897577594247775,2.1339279562992846,1.0398667651324218,0.8612654779266843,0.9360783113343727
fold2_khopgnn_gcn_3_nof,0.7810853434042879,0.40637872916848916,0.9836362265535817,0.9923374551794216,2.0125219408629684,0.8927503985427179,0.8766025219438649,0.9410496451000264
fold2_khopgnn_gcn_1_nof,1.1243090054545413,0.63435065493304,0.9660954597648184,0.9836753292969345,2.0986591218521737,1.0857513891993367,0.8658134945714219,0.9359378726930171
fold2_khopgnn_graphsage_1_nof,0.8558484080483301,0.48096148753520956,0.9803537269695872,0.9909001884527993,2.2461578815336463,1.0522833880702807,0.8462887709973808,0.928303965206833
fold2_khopgnn_mpnn_3_nof,0.7149711293433204,0.380922035606514,0.9862891780382457,0.9931982308130146,1.8307237647265218,0.821649086452709,0.8978894360969011,0.9486867396360695
fold2_khopgnn_graphsage_2_nof,0.6405668173486784,0.3126177753309385,0.9889943586476081,0.9945472703469527,1.6491303200985281,0.7698604752355656,0.9171418964084436,0.959624208843173
fold2_khopgnn_gcn_2_nof,0.9501459840070564,0.49773940451724014,0.975785965601762,0.9881066333204451,1.7605206004335867,0.8576976991198362,0.9055705937948862,0.9558029649578105
fold2_khopgnn_gin_2_nof,0.6929434951198905,0.3870693355121557,0.9871210005264742,0.9939328246044896,2.1399072025559422,0.9200418843912535,0.8604869230237328,0.9355208896112924
fold2_khopgnn_graphsage_3_nof,0.7495812411787696,0.3777962135966825,0.9849296305255634,0.9928599944715998,2.0533848064295124,0.8621834351082719,0.8715406486624417,0.9395453314536968
fold2_khopgnn_mpnn_2_nof,0.7745721477303793,0.40146236516844536,0.9839079922213345,0.9919394666150815,2.0064020525074175,0.8847128348602088,0.8773518609301503,0.9417915067501367
