file_label,train_rmse,train_mae,train_r2,train_pcc,test_rmse,test_mae,test_r2,test_pcc
fold4_graphsage_0_nosat,1.0028476567900912,0.3664031966652012,0.9726326274177279,0.9864766127843168,2.0690908400949044,0.8634049787776161,0.8969565050881987,0.9471148246873042
fold4_mpnn_0_nosat,1.012869115350609,0.4237083933801596,0.9720829300959495,0.9859852829468585,2.0614182531947938,0.9029531351482595,0.8977192983755738,0.9478669886087498
fold4_gcn_0_nosat,1.0200788500564164,0.40917375304238335,0.9716840808973662,0.98574119503649,2.0761760942876224,0.8899399670025775,0.8962495864992299,0.9475900216857938
fold4_gin_0_nosat,1.0487982603140218,0.42248105768933286,0.9700672172792426,0.9851502020938743,2.1915063491553086,0.9317847344711536,0.884402902284525,0.940676260987635
fold3_graphsage_0_nosat,1.1306813642293452,0.5128296900622309,0.9660162559372726,0.9829405476632221,1.5470030689864174,0.6842135070958211,0.9339488470299202,0.96659328743519
fold3_mpnn_0_nosat,0.9937394118153798,0.42353268486257106,0.9737496085217323,0.9868182950941078,1.4506975754707427,0.645774800984459,0.9419166277751513,0.9705467535711378
fold3_gin_0_nosat,1.00144315447203,0.4242085795600854,0.9733410303469884,0.9866019733287305,1.4747309180645647,0.6429418206556152,0.9399761810807323,0.9695848735040676
fold3_gcn_0_nosat,0.9959191039442058,0.43094626200784214,0.9736343257374795,0.9867702135754702,1.4369613412865934,0.6339560432700824,0.9430113694037803,0.971218712409511
fold6_gin_0_nosat,1.0658355278907523,0.4505756063076801,0.9695280008822347,0.9846681585897321,1.4151590391065,0.6402826018005837,0.9430682447768679,0.9717932419251768
fold6_gcn_0_nosat,1.0204557969161687,0.4191111653170943,0.9720675547593024,0.9859399801624695,1.4363789200012156,0.6318901959266371,0.9413480953575688,0.9705925367447257
fold6_mpnn_0_nosat,1.0882594805145216,0.45837505182103,0.9682323213946288,0.9841009000559343,1.3981277527633715,0.6260502898056088,0.9444303339221576,0.9724262805184999
fold6_graphsage_0_nosat,1.132750210335648,0.49337825946630637,0.9655817436617131,0.9828752851266603,1.4350377915294086,0.6944748513571178,0.9414575692802989,0.9704273920504576
fold2_gcn_0_nosat,0.912155777005755,0.3813460543245177,0.9776835809957186,0.9887908201956399,1.867528332754471,0.8346820259785471,0.8937425388608025,0.9489653623733262
fold2_gin_0_nosat,0.9391594824664573,0.39892356730873146,0.9763427000354918,0.9883358390885588,1.9437165436408503,0.8503311124308027,0.8848958721698972,0.9467784297820998
fold2_mpnn_0_nosat,1.0225714743296042,0.4427034112096956,0.9719538128405361,0.9862783075796846,1.9486550355671035,0.85469236856631,0.8843102281983436,0.9476524263683581
fold2_graphsage_0_nosat,1.0405339403419092,0.4666674717085948,0.9709598415074288,0.9856236543846639,1.9924977352387492,0.8716286398725365,0.8790458680294144,0.9443901083649081
fold9_mpnn_0_nosat,0.9284479649715645,0.36464355568435713,0.9762653688596205,0.9881107566912517,1.527453496294727,0.686306276550616,0.9452316369048713,0.9725728661756247
fold9_gin_0_nosat,0.8855959458825303,0.34054497808207346,0.9784057269300137,0.9891595448627467,1.5554758566355609,0.6808461114508277,0.943203664443146,0.9717577636152521
fold9_graphsage_0_nosat,1.0923692308803372,0.46396030337204663,0.9671446372212795,0.9836225178611474,1.41198248196367,0.6806387915382631,0.9531992961746181,0.9763393312118299
fold9_gcn_0_nosat,0.9298934792777902,0.3646241930074915,0.9761914057339313,0.9880295509349435,1.5066759676657815,0.6742289293671154,0.9467115007652541,0.9736169143288793
fold7_graphsage_0_nosat,1.0748294249306471,0.5112454973971298,0.9683925665324864,0.9842867766741985,2.097213329976491,0.8897724965487728,0.8806958386521689,0.9410532356700746
fold7_gcn_0_nosat,0.9084989741092435,0.3924607454390968,0.9774181758961351,0.9886593753523931,2.0037440583312547,0.8130853459921502,0.8910932323410025,0.945139701942597
fold7_mpnn_0_nosat,0.8276461555232582,0.34351554097812914,0.9812587073687251,0.9906483197551837,2.1348009419249525,0.825478533752092,0.8763810231387479,0.939034519430375
fold7_gin_0_nosat,0.8646722304129533,0.37055588437401515,0.9795443558133856,0.9897400400934198,2.039741636185725,0.8210633739487816,0.8871450285250513,0.9432211685093848
fold5_gin_0_nosat,1.0097769425972385,0.44910602880091993,0.9723068867024915,0.9862504331761298,1.5750402607428644,0.7307628670721563,0.935589154795588,0.9672737021966176
fold5_graphsage_0_nosat,0.9181863416461877,0.37345929592972177,0.9771027914687606,0.9888873151090125,1.6424729586649707,0.7017354883310449,0.9299558071335131,0.9657190006115878
fold5_gcn_0_nosat,1.0105074896917705,0.4393946118270876,0.9722668017273897,0.9860504479243758,1.631251169297257,0.7452365938033766,0.9309096566653556,0.9651863067326374
fold5_mpnn_0_nosat,1.0657586431617192,0.47885272893779296,0.9691511762096222,0.9844776229469928,1.5993026733764415,0.752642803974734,0.9335894609657904,0.9663920464825989
fold1_gin_0_nosat,1.098436186809371,0.4863922783575298,0.9672379557581744,0.9836513163392699,1.6719496400718747,0.7817969984045613,0.9287205313967802,0.9640151015137288
fold1_gcn_0_nosat,1.0383445754537532,0.44337984816284975,0.9707244997037892,0.9852595636270584,1.634553192964691,0.7420683022758466,0.9318734830521176,0.9654619050508016
fold1_graphsage_0_nosat,1.23344339232317,0.5741566091630153,0.9586895644120254,0.9791674767080416,1.5568659783540382,0.8022579363841181,0.9381954390568062,0.9686480011326574
fold1_mpnn_0_nosat,1.141490842874799,0.5154048991904999,0.9646193186155588,0.9823356030748134,1.6179363445828032,0.7750045548444578,0.9332515890868043,0.9663411778146878
